line,filename,tool,target,type,num_configs,variability
369,runsv.c,clang,busybox_1_28_0,Logic error,1,False
2058,fdisk.c,clang,busybox_1_28_0,Logic error,1,False
165,decompress_bunzip2.c,clang,busybox_1_28_0,Logic error,1,False
250,tcpudp.c,clang,busybox_1_28_0,Logic error,1,False
791,fsck_minix.c,clang,busybox_1_28_0,Dead store,1,False
1262,stty.c,clang,busybox_1_28_0,Logic error,1,False
174,split-include.c,clang,busybox_1_28_0,Memory error,1,False
155,appletlib.c,clang,busybox_1_28_0,Logic error,1,False
8369,hush.c,clang,busybox_1_28_0,Dead store,1,False
6179,hush.c,clang,busybox_1_28_0,API,1,False
481,telnetd.c,clang,busybox_1_28_0,Security,1,False
1217,inetd.c,clang,busybox_1_28_0,Logic error,1,False
217,cp.c,clang,busybox_1_28_0,Memory error,1,False
281,chpst.c,clang,busybox_1_28_0,Logic error,1,False
2303,awk.c,clang,busybox_1_28_0,Logic error,1,False
109,mconf.c,clang,busybox_1_28_0,Logic error,1,False
2461,awk.c,clang,busybox_1_28_0,Logic error,1,False
70,beep.c,clang,busybox_1_28_0,Logic error,1,False
70,flash_eraseall.c,clang,busybox_1_28_0,Logic error,1,False
650,telnetd.c,clang,busybox_1_28_0,Logic error,1,False
207,cp.c,clang,busybox_1_28_0,Memory error,1,False
75,decompress_unxz.c,clang,busybox_1_28_0,Logic error,1,False
2387,awk.c,clang,busybox_1_28_0,Logic error,1,False
2344,awk.c,clang,busybox_1_28_0,Logic error,1,False
114,openvt.c,clang,busybox_1_28_0,Security,1,False
120,lpd.c,clang,busybox_1_28_0,Logic error,1,False
694,ftpd.c,clang,busybox_1_28_0,Security,1,False
63,lpr.c,clang,busybox_1_28_0,Dead store,1,False
1251,dhcpc.c,clang,busybox_1_28_0,Logic error,1,False
5315,hush.c,clang,busybox_1_28_0,Dead store,1,False
695,appletlib.c,clang,busybox_1_28_0,Security,1,False
552,mpstat.c,clang,busybox_1_28_0,Logic error,1,False
412,nmeter.c,clang,busybox_1_28_0,Dead store,1,False
48,crontab.c,clang,busybox_1_28_0,Logic error,1,False
747,init.c,clang,busybox_1_28_0,Logic error,1,False
493,fbsplash.c,clang,busybox_1_28_0,Logic error,1,False
121,ubi_tools.c,clang,busybox_1_28_0,Logic error,1,False
189,halt.c,clang,busybox_1_28_0,Logic error,1,False
3743,ash.c,clang,busybox_1_28_0,Dead store,1,False
1140,less.c,clang,busybox_1_28_0,Dead store,1,False
487,ls.c,clang,busybox_1_28_0,Logic error,1,False
239,runsvdir.c,clang,busybox_1_28_0,Logic error,1,False
324,lineedit.c,clang,busybox_1_28_0,Dead store,1,False
151,nandwrite.c,clang,busybox_1_28_0,Logic error,1,False
87,lsscsi.c,clang,busybox_1_28_0,Dead store,1,False
403,setfiles.c,clang,busybox_1_28_0,API,1,False
660,ping.c,clang,busybox_1_28_0,Logic error,1,False
135,runsvdir.c,clang,busybox_1_28_0,Logic error,1,False
777,wget.c,clang,busybox_1_28_0,Security,1,False
32,devmem.c,clang,busybox_1_28_0,Logic error,1,False
716,math.c,clang,busybox_1_28_0,Logic error,1,False
1095,vi.c,clang,busybox_1_28_0,Dead store,1,False
12087,login.c,clang,busybox_1_28_0,Security,1,False
412,svlogd.c,clang,busybox_1_28_0,Logic error,1,False
553,less.c,clang,busybox_1_28_0,Dead store,1,False
624,mdev.c,clang,busybox_1_28_0,Logic error,1,False
726,ipaddress.c,clang,busybox_1_28_0,Dead store,1,False
400,svlogd.c,clang,busybox_1_28_0,Security,1,False
710,crond.c,clang,busybox_1_28_0,Security,1,False
1087,mdev.c,clang,busybox_1_28_0,Logic error,1,False
194,arping.c,clang,busybox_1_28_0,Logic error,1,False
499,init.c,clang,busybox_1_28_0,Logic error,1,False
2365,awk.c,clang,busybox_1_28_0,Logic error,1,False
2400,awk.c,clang,busybox_1_28_0,Logic error,1,False
2624,httpd.c,clang,busybox_1_28_0,Logic error,1,False
11461,ash.c,clang,busybox_1_28_0,Dead store,1,False
1018,devfsd.c,clang,busybox_1_28_0,Memory error,1,False
563,dd.c,clang,busybox_1_28_0,Memory error,1,False
290,runsv.c,clang,busybox_1_28_0,Logic error,1,False
333,grep.c,clang,busybox_1_28_0,Logic error,1,False
2943,vi.c,clang,busybox_1_28_0,Dead store,1,False
106,sysctl.c,clang,busybox_1_28_0,Logic error,1,False
133,sort.c,clang,busybox_1_28_0,Logic error,1,False
463,tls_pstm_sqr_comba.c,clang,busybox_1_28_0,Dead store,1,False
2436,awk.c,clang,busybox_1_28_0,Logic error,1,False
373,runsv.c,clang,busybox_1_28_0,Logic error,1,False
696,appletlib.c,clang,busybox_1_28_0,Security,1,False
705,wget.c,clang,busybox_1_28_0,Logic error,1,False
1636,inetd.c,clang,busybox_1_28_0,Dead store,1,False
150,tls_rsa.c,clang,busybox_1_28_0,Dead store,1,False
2401,awk.c,clang,busybox_1_28_0,Logic error,1,False
6233,hush.c,clang,busybox_1_28_0,Logic error,1,False
293,runsv.c,clang,busybox_1_28_0,Logic error,1,False
133,script.c,clang,busybox_1_28_0,Logic error,1,False
479,tcpudp.c,clang,busybox_1_28_0,Security,1,False
115,slattach.c,clang,busybox_1_28_0,Logic error,1,False
250,conf.c,clang,busybox_1_28_0,Logic error,1,False
852,dpkg.c,clang,busybox_1_28_0,API,1,False
2428,awk.c,clang,busybox_1_28_0,Logic error,1,False
4544,hush.c,clang,busybox_1_28_0,Dead store,1,False
44,shred.c,clang,busybox_1_28_0,Logic error,1,False
369,patch.c,clang,busybox_1_28_0,Logic error,1,False
4667,hush.c,clang,busybox_1_28_0,Dead store,1,False
3949,hush.c,clang,busybox_1_28_0,Dead store,1,False
5887,ash.c,clang,busybox_1_28_0,Dead store,1,False
360,runsv.c,clang,busybox_1_28_0,Security,1,False
206,read_key.c,clang,busybox_1_28_0,Dead store,1,False
602,dpkg.c,clang,busybox_1_28_0,Dead store,1,False
166,vfork_daemon_rexec.c,clang,busybox_1_28_0,Security,1,False
3961,hush.c,clang,busybox_1_28_0,Dead store,1,False
1734,devfsd.c,clang,busybox_1_28_0,Dead store,1,False
336,conspy.c,clang,busybox_1_28_0,Logic error,1,False
510,inetd.c,clang,busybox_1_28_0,Logic error,1,False
102,mktemp.c,clang,busybox_1_28_0,Security,1,False
130,docproc.c,clang,busybox_1_28_0,Unix API,1,False
932,appletlib.c,clang,busybox_1_28_0,API,1,False
1672,vi.c,clang,busybox_1_28_0,API,1,False
2440,awk.c,clang,busybox_1_28_0,Logic error,1,False
2482,fdisk.c,clang,busybox_1_28_0,Logic error,1,False
177,vfork_daemon_rexec.c,clang,busybox_1_28_0,Logic error,1,False
2304,ash.c,clang,busybox_1_28_0,Memory error,1,False
5888,ash.c,clang,busybox_1_28_0,Dead store,1,False
5102,hush.c,clang,busybox_1_28_0,Dead store,1,False
156,nandwrite.c,clang,busybox_1_28_0,Logic error,1,False
125,mconf.c,clang,busybox_1_28_0,Logic error,1,False
6530,hush.c,clang,busybox_1_28_0,Security,1,False
2381,awk.c,clang,busybox_1_28_0,Logic error,1,False
709,ipaddress.c,clang,busybox_1_28_0,Logic error,1,False
2262,ash.c,clang,busybox_1_28_0,Memory error,1,False
165,halt.c,clang,busybox_1_28_0,Logic error,1,False
2465,awk.c,clang,busybox_1_28_0,Logic error,1,False
539,start_stop_daemon.c,clang,busybox_1_28_0,API,1,False
149,ipcrm.c,clang,busybox_1_28_0,Dead store,1,False
2441,awk.c,clang,busybox_1_28_0,Logic error,1,False
76,more.c,clang,busybox_1_28_0,Logic error,1,False
2373,awk.c,clang,busybox_1_28_0,Logic error,1,False
173,reformime.c,clang,busybox_1_28_0,Security,1,False
2457,awk.c,clang,busybox_1_28_0,Logic error,1,False
96,rtc.c,clang,busybox_1_28_0,Logic error,1,False
2544,hush.c,clang,busybox_1_28_0,Logic error,1,False
628,test.c,clang,busybox_1_28_0,Logic error,1,False
408,conf.c,clang,busybox_1_28_0,Logic error,1,False
347,expr.c,clang,busybox_1_28_0,Logic error,1,False
944,init.c,clang,busybox_1_28_0,Security,1,False
173,halt.c,clang,busybox_1_28_0,Logic error,1,False
4701,hush.c,clang,busybox_1_28_0,Dead store,1,False
127,runsvdir.c,clang,busybox_1_28_0,Security,1,False
745,init.c,clang,busybox_1_28_0,Security,1,False
223,split-include.c,clang,busybox_1_28_0,Memory error,1,False
296,hexedit.c,clang,busybox_1_28_0,Logic error,1,False
1232,tar.c,clang,busybox_1_28_0,Logic error,1,False
371,lineedit.c,clang,busybox_1_28_0,Dead store,1,False
2522,fdisk.c,clang,busybox_1_28_0,Logic error,1,False
2316,mount.c,clang,busybox_1_28_0,API,1,False
2091,httpd.c,clang,busybox_1_28_0,Logic error,1,False
1216,ifupdown.c,clang,busybox_1_28_0,Logic error,1,False
205,unshare.c,clang,busybox_1_28_0,Logic error,1,False
600,ping.c,clang,busybox_1_28_0,Logic error,1,False
2506,awk.c,clang,busybox_1_28_0,Logic error,1,False
488,init.c,clang,busybox_1_28_0,Security,1,False
3959,hush.c,clang,busybox_1_28_0,Dead store,1,False
3972,hush.c,clang,busybox_1_28_0,Dead store,1,False
252,getopt.c,clang,busybox_1_28_0,Logic error,1,False
1294,fsck_minix.c,clang,busybox_1_28_0,Logic error,1,False
682,xfuncs_printf.c,clang,busybox_1_28_0,Logic error,1,False
388,crond.c,clang,busybox_1_28_0,Memory error,1,False
3912,hush.c,clang,busybox_1_28_0,Dead store,1,False
1140,vi.c,clang,busybox_1_28_0,Dead store,1,False
1402,inetd.c,clang,busybox_1_28_0,Security,1,False
470,conspy.c,clang,busybox_1_28_0,Logic error,1,False
254,get_devname.c,clang,busybox_1_28_0,Logic error,1,False
49,mail.c,clang,busybox_1_28_0,Logic error,1,False
1116,lineedit.c,clang,busybox_1_28_0,Logic error,1,False
323,nameif.c,clang,busybox_1_28_0,Memory error,1,False
9850,ash.c,clang,busybox_1_28_0,Logic error,1,False
614,tar.c,clang,busybox_1_28_0,Logic error,1,False
651,find.c,clang,busybox_1_28_0,Memory error,1,False
218,conf.c,clang,busybox_1_28_0,Logic error,1,False
491,decompress_unxz.c,clang,busybox_1_28_0,Logic error,1,False
809,dhcpd.c,clang,busybox_1_28_0,Logic error,1,False
2331,awk.c,clang,busybox_1_28_0,Logic error,1,False
5279,hush.c,clang,busybox_1_28_0,Dead store,1,False
2361,awk.c,clang,busybox_1_28_0,Logic error,1,False
159,fuser.c,clang,busybox_1_28_0,Logic error,1,False
420,fdisk.c,clang,busybox_1_28_0,Logic error,1,False
1554,httpd.c,clang,busybox_1_28_0,Security,1,False
8199,hush.c,clang,busybox_1_28_0,Security,1,False
517,tftp.c,clang,busybox_1_28_0,Dead store,1,False
75,chrt.c,clang,busybox_1_28_0,Logic error,1,False
237,tls_pstm_mul_comba.c,clang,busybox_1_28_0,Dead store,1,False
2282,ash.c,clang,busybox_1_28_0,Memory error,1,False
1922,dpkg.c,clang,busybox_1_28_0,Logic error,1,False
4663,hush.c,clang,busybox_1_28_0,Dead store,1,False
2033,awk.c,clang,busybox_1_28_0,Dead store,1,False
5128,hush.c,clang,busybox_1_28_0,Dead store,1,False
417,nc.c,clang,busybox_1_28_0,Security,1,False
1979,hdparm.c,clang,busybox_1_28_0,Logic error,1,False
155,reformime.c,clang,busybox_1_28_0,Logic error,1,False
2316,awk.c,clang,busybox_1_28_0,Logic error,1,False
898,awk.c,clang,busybox_1_28_0,Logic error,1,False
2424,awk.c,clang,busybox_1_28_0,Logic error,1,False
644,top.c,clang,busybox_1_28_0,Logic error,1,False
9230,ash.c,clang,busybox_1_28_0,Logic error,1,False
288,nameif.c,clang,busybox_1_28_0,Memory error,1,False
6712,hush.c,clang,busybox_1_28_0,Logic error,1,False
269,brctl.c,clang,busybox_1_28_0,Logic error,1,False
740,less.c,clang,busybox_1_28_0,Logic error,1,False
5299,hush.c,clang,busybox_1_28_0,Dead store,1,False
156,fuser.c,clang,busybox_1_28_0,Logic error,1,False
89,timeout.c,clang,busybox_1_28_0,Logic error,1,False
4068,hush.c,clang,busybox_1_28_0,API,1,False
5659,hush.c,clang,busybox_1_28_0,Dead store,1,False
88,open_transformer.c,clang,busybox_1_28_0,Logic error,1,False
3916,hush.c,clang,busybox_1_28_0,Dead store,1,False
4246,hush.c,clang,busybox_1_28_0,Dead store,1,False
117,openvt.c,clang,busybox_1_28_0,Logic error,1,False
1564,httpd.c,clang,busybox_1_28_0,Logic error,1,False
158,bbunzip.c,clang,busybox_1_28_0,Logic error,1,False
2333,awk.c,clang,busybox_1_28_0,Logic error,1,False
5170,hush.c,clang,busybox_1_28_0,Dead store,1,False
2377,awk.c,clang,busybox_1_28_0,Logic error,1,False
803,ed.c,clang,busybox_1_28_0,Dead store,1,False
10108,hush.c,clang,busybox_1_28_0,Dead store,1,False
64,dos2unix.c,clang,busybox_1_28_0,Logic error,1,False
1099,vi.c,clang,busybox_1_28_0,Dead store,1,False
1285,awk.c,clang,busybox_1_28_0,Logic error,1,False
266,telnetd.c,clang,busybox_1_28_0,Dead store,1,False
601,pw_encrypt.c,clang,busybox_1_28_0,Dead store,1,False
530,fdisk.c,clang,busybox_1_28_0,Logic error,1,False
5124,hush.c,clang,busybox_1_28_0,Dead store,1,False
283,runsv.c,clang,busybox_1_28_0,Security,1,False
747,nmeter.c,clang,busybox_1_28_0,Logic error,1,False
183,zcip.c,clang,busybox_1_28_0,Logic error,1,False
147,runsvdir.c,clang,busybox_1_28_0,Logic error,1,False
499,telnetd.c,clang,busybox_1_28_0,Logic error,1,False
112,open_transformer.c,clang,busybox_1_28_0,Security,1,False
206,ipneigh.c,clang,busybox_1_28_0,Dead store,1,False
714,crond.c,clang,busybox_1_28_0,Logic error,1,False
2369,awk.c,clang,busybox_1_28_0,Logic error,1,False
1300,ntpd.c,clang,busybox_1_28_0,Logic error,1,False
486,sort.c,clang,busybox_1_28_0,API,1,False
2345,awk.c,clang,busybox_1_28_0,Logic error,1,False
27,modutils.c,clang,busybox_1_28_0,Logic error,1,False
375,copy_file.c,clang,busybox_1_28_0,Memory error,1,False
459,bootchartd.c,clang,busybox_1_28_0,Logic error,1,False
567,tls.c,clang,busybox_1_28_0,Dead store,1,False
585,ipaddress.c,clang,busybox_1_28_0,Logic error,1,False
84,data_extract_to_command.c,clang,busybox_1_28_0,Security,1,False
2053,hdparm.c,clang,busybox_1_28_0,Logic error,1,False
3925,hush.c,clang,busybox_1_28_0,Dead store,1,False
118,mail.c,clang,busybox_1_28_0,Logic error,1,False
6716,hush.c,clang,busybox_1_28_0,Security,1,False
1231,d6_dhcpc.c,clang,busybox_1_28_0,Logic error,1,False
1141,ifupdown.c,clang,busybox_1_28_0,Security,1,False
382,runsv.c,clang,busybox_1_28_0,Logic error,1,False
915,nmeter.c,clang,busybox_1_28_0,Dead store,1,False
823,lineedit.c,clang,busybox_1_28_0,API,1,False
123,bbunzip.c,clang,busybox_1_28_0,Logic error,1,False
34,domain_codec.c,clang,busybox_1_28_0,Logic error,1,False
9150,ash.c,clang,busybox_1_28_0,Logic error,1,False
366,less.c,clang,busybox_1_28_0,Memory error,1,False
11805,login.c,clang,busybox_1_28_0,Logic error,1,False
480,decompress_unxz.c,clang,busybox_1_28_0,Logic error,1,False
5649,hush.c,clang,busybox_1_28_0,Logic error,1,False
454,fbset.c,clang,busybox_1_28_0,Logic error,1,False
1133,vi.c,clang,busybox_1_28_0,Dead store,1,False
2946,vi.c,clang,busybox_1_28_0,Dead store,1,False
815,vi.c,clang,busybox_1_28_0,Dead store,1,False
158,tls_aes.c,clang,busybox_1_28_0,Logic error,1,False
